12179,Argon,0,4,2012-1,20-01-2012, Bug 
14484,Argon,66,6,2012-4,12-12-2012, Bug 
17943,Argon,60,66,2012-1,27-03-2012, Bug 
17974,Argon,345,13,2012-3,16-08-2012, Bug 
21332,Argon,0,4,2012-1,30-03-2012, Bug 
21519,Argon,72,3,2010-3,27-09-2010, Bug 
21521,Argon,43,18,2010-4,11-11-2010, Bug 
21525,Argon,166,23,2010-3,28-09-2010, Bug 
21793,Argon,227,8,2011-2,19-04-2011, Feature 
21815,Argon,0,3,2012-1,24-01-2012, Bug 
21834,Argon,0,7,2011-1,06-01-2011, Bug 
22494,Argon,52,7,2010-3,15-09-2010, Bug 
22729,Argon,0,16,2010-3,22-09-2010, Bug 
22901,Argon,44,42,2012-1,24-01-2012, Bug 
22905,Argon,0,4,2012-1,20-01-2012, Bug 
22906,Argon,0,5,2012-4,19-11-2012, Bug 
22907,Argon,391,22,2010-3,29-09-2010, Bug 
22908,Argon,0,1,2012-1,23-01-2012, Bug 
22910,Argon,47,22,2010-3,23-09-2010, Bug 
22945,Argon,195,9,2010-3,15-09-2010, Bug 
22999,Argon,444,27,2010-4,28-10-2010, Bug 
23005,Argon,0,3,2012-4,20-11-2012, Bug 
23010,Argon,0,7,2010-3,07-09-2010, Bug 
23175,Argon,67,9,2010-3,15-09-2010, Bug 
23414,Argon,0,6,2010-3,09-09-2010, Bug 
23494,Argon,8,3,2010-3,07-09-2010, Bug 
24004,Argon,23,2,2010-3,22-09-2010, Bug 
24032,Argon,0,7,2010-3,22-09-2010, Bug 
24034,Argon,6,1,2010-3,08-09-2010, Bug 
24162,Argon,0,2,2010-3,13-09-2010, Bug 
24170,Argon,90,49,2010-3,10-09-2010, Bug 
24171,Argon,0,12,2010-3,10-09-2010, Bug 
24203,Argon,0,12,2010-3,10-09-2010, Bug 
24247,Argon,0,2,2010-4,19-10-2010, Bug 
24248,Argon,36,3,2010-3,27-09-2010, Bug 
24249,Argon,76,7,2010-4,11-11-2010, Bug 
24250,Argon,3171,23,2010-3,28-09-2010, Bug 
24252,Argon,168,22,2010-3,29-09-2010, Bug 
24253,Argon,45,16,2010-3,23-09-2010, Bug 
24254,Argon,155,8,2010-4,09-11-2010, Bug 
24257,Argon,242,18,2010-3,13-09-2010, Feature 
24259,Argon,0,35,2010-3,14-09-2010, Feature 
24318,Argon,0,1,2010-3,15-09-2010, Bug 
24497,Argon,52,5,2010-3,23-09-2010, Bug 
24579,Argon,1,8,2012-1,20-01-2012, Bug 
24631,Argon,12,10,2010-3,28-09-2010, Bug 
24682,Argon,14,58,2010-3,28-09-2010, Bug 
