Frontend,20,20-09-2010,2010-3
Frontend,11,16-09-2010,2010-3
Frontend,19,21-09-2010,2010-3
Frontend,30,08-10-2010,2010-4
Frontend,24,15-09-2010,2010-3
Frontend,29,22-09-2010,2010-3
Frontend,37,23-09-2010,2010-3
Frontend,45,13-04-2011,2011-2
Frontend,32,14-10-2010,2010-4
Frontend,7,15-10-2010,2010-4
Frontend,50,02-12-2011,2011-4
Frontend,1,07-09-2010,2010-3
Frontend,10,08-09-2010,2010-3
Frontend,31,28-09-2010,2010-3
Frontend,46,07-10-2010,2010-4
Frontend,41,01-10-2010,2010-4
Frontend,6,10-09-2010,2010-3
Frontend,8,13-09-2010,2010-3
Frontend,28,17-09-2010,2010-3
Frontend,9,29-09-2010,2010-3
Frontend,5,24-09-2010,2010-3
Frontend,4,27-09-2010,2010-3
Frontend,31,30-09-2010,2010-3
Frontend,20,17-01-2011,2011-1
Frontend,8,06-10-2010,2010-4
Frontend,20,04-10-2010,2010-4
Frontend,7,18-10-2010,2010-4
Frontend,24,05-10-2010,2010-4
Frontend,25,28-10-2010,2010-4
Frontend,7,12-10-2010,2010-4
Frontend,7,11-10-2010,2010-4
Frontend,38,13-10-2010,2010-4
Frontend,19,19-10-2010,2010-4
Frontend,6,11-11-2010,2010-4
Frontend,12,15-11-2010,2010-4
Frontend,36,21-10-2010,2010-4
Frontend,47,20-10-2010,2010-4
Frontend,20,12-11-2010,2010-4
Frontend,7,30-11-2010,2010-4
Frontend,10,25-10-2010,2010-4
Frontend,19,27-10-2010,2010-4
Frontend,3,01-11-2010,2010-4
Frontend,17,22-10-2010,2010-4
Frontend,2,26-10-2010,2010-4
Frontend,28,08-12-2010,2010-4
Frontend,2,29-10-2010,2010-4
Frontend,121,08-11-2010,2010-4
Frontend,46,04-11-2010,2010-4
Frontend,3,02-11-2010,2010-4
Frontend,2,22-11-2010,2010-4
Frontend,9,03-11-2010,2010-4
Frontend,36,10-11-2010,2010-4
Frontend,19,09-11-2010,2010-4
Frontend,3,23-11-2010,2010-4
Frontend,6,17-11-2010,2010-4
Frontend,68,07-12-2010,2010-4
Frontend,24,19-11-2010,2010-4
Frontend,28,16-11-2010,2010-4
Frontend,29,06-01-2011,2011-1
Frontend,30,22-12-2010,2010-4
Frontend,15,02-12-2010,2010-4
Frontend,35,16-12-2010,2010-4
Frontend,43,09-12-2010,2010-4
Frontend,5,18-11-2010,2010-4
Frontend,300,06-04-2011,2011-2
Frontend,9,25-11-2010,2010-4
Frontend,34,06-12-2010,2010-4
Frontend,9,24-11-2010,2010-4
Frontend,77,10-01-2011,2011-1
Frontend,4,01-12-2010,2010-4
Frontend,3,03-12-2010,2010-4
Frontend,61,10-12-2010,2010-4
